Test Name, K, Total time, Diversity, Min Diversity, Average Diversity, Max Diversity
rail507.txt, 3, 183923, 0.012506830186388198, 0.005893186003683241, 0.018343343981746724, 0.056123238446830745
rail507.txt, 4, 181918, 0.012506830186388198, 0.005893186003683241, 0.016217648353278075, 0.047811132584881025
rail507.txt, 5, 182034, 0.013679800862121306, 0.0057458563535911595, 0.015215769601860878, 0.04310637215911234
rail507.txt, 6, 180805, 0.01397528765484567, 0.005598526703499079, 0.014575058340078812, 0.03853637735204858
